,IDENTITAS,UMUR,JENIS_KELAMIN,PENGALAMAN_MENGEMUDI,PENDIDIKAN,PENGHASILAN,SKOR_KREDIT,PEMILIK_KENDARAAN,TAHUN_PRODUKSI,STATUS,ANAK,KODE_POS,KM_PER_TAHUN,JENIS_KENDARAAN,TILANG_NGEBUT,TILANG_MABUK,KECELAKAAN_SEBELUMNYA,KLAIM
9846,523076,antara 40-65 tahun,laki-laki,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.6585671277860121,ya,setelah 2020,menikah,ada,10238,10000.0,keluarga,3,1,2,tidak
9847,38189,lebih dari 65 tahun,perempuan,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.6902223467065834,ya,setelah 2020,menikah,ada,32765,8000.0,keluarga,4,0,2,tidak
9848,714786,antara 40-65 tahun,laki-laki,kurang dari 10 tahun,SMA,lebih dari 3x UMR,0.646984546072727,tidak,setelah 2020,belum menikah,ada,32765,6000.0,keluarga,0,0,0,ya
9849,661290,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,SMA,antara 1-2x UMR,0.4029648240770943,ya,sebelum 2020,belum menikah,ada,10238,,keluarga,0,0,0,ya
9850,676920,lebih dari 65 tahun,laki-laki,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.5664919828432731,ya,sebelum 2020,menikah,tidak ada,10238,13000.0,keluarga,0,0,0,tidak
9851,506200,antara 40-65 tahun,perempuan,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.6502646998848834,ya,sebelum 2020,menikah,ada,10238,12000.0,keluarga,3,1,0,tidak
9852,900853,antara 25-40 tahun,laki-laki,antara 10-20 tahun,SMA,lebih dari 3x UMR,0.6510245424450259,ya,setelah 2020,belum menikah,tidak ada,92101,12000.0,keluarga,0,0,0,tidak
9853,635692,antara 25-40 tahun,perempuan,antara 10-20 tahun,SMA,antara 2-3x UMR,0.5938877797636894,ya,sebelum 2020,belum menikah,ada,10238,14000.0,keluarga,1,0,0,tidak
9854,406826,antara 25-40 tahun,laki-laki,antara 10-20 tahun,universitas,lebih dari 3x UMR,,ya,sebelum 2020,belum menikah,ada,10238,16000.0,keluarga,0,0,1,tidak
9855,977745,antara 25-40 tahun,perempuan,kurang dari 10 tahun,tidak ada,kurang dari UMR,,ya,sebelum 2020,belum menikah,ada,32765,11000.0,keluarga,0,0,0,tidak
9856,298308,lebih dari 65 tahun,laki-laki,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.6877922600474008,ya,setelah 2020,menikah,ada,92101,9000.0,keluarga,4,0,1,tidak
9857,306628,antara 25-40 tahun,laki-laki,antara 10-20 tahun,SMA,antara 2-3x UMR,0.5629583668547161,ya,sebelum 2020,belum menikah,ada,10238,16000.0,keluarga,3,0,1,tidak
9858,293506,antara 40-65 tahun,laki-laki,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.6546019814740752,ya,sebelum 2020,menikah,tidak ada,10238,12000.0,keluarga,2,3,4,tidak
9859,721576,antara 40-65 tahun,laki-laki,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.5903082964716451,ya,sebelum 2020,menikah,ada,92101,12000.0,keluarga,0,0,0,tidak
9860,184752,antara 40-65 tahun,laki-laki,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.5902217017469229,ya,sebelum 2020,menikah,ada,10238,8000.0,keluarga,4,0,3,tidak
9861,989471,antara 40-65 tahun,laki-laki,antara 20-30 tahun,tidak ada,antara 2-3x UMR,0.5912145988163494,ya,sebelum 2020,belum menikah,ada,32765,8000.0,keluarga,8,1,3,ya
9862,138245,antara 25-40 tahun,laki-laki,kurang dari 10 tahun,SMA,antara 1-2x UMR,0.5330235023251753,ya,sebelum 2020,belum menikah,ada,10238,7000.0,keluarga,0,0,0,ya
9863,953480,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.4875547200723523,ya,setelah 2020,belum menikah,ada,32765,9000.0,keluarga,0,0,0,ya
9864,694584,antara 40-65 tahun,perempuan,antara 20-30 tahun,SMA,lebih dari 3x UMR,0.7588640488236418,ya,sebelum 2020,menikah,ada,10238,13000.0,keluarga,5,0,1,tidak
9865,590416,lebih dari 65 tahun,laki-laki,antara 10-20 tahun,tidak ada,antara 2-3x UMR,,ya,sebelum 2020,menikah,ada,32765,4000.0,keluarga,6,0,2,ya
9866,77981,antara 25-40 tahun,perempuan,kurang dari 10 tahun,SMA,lebih dari 3x UMR,0.6705723025037389,ya,sebelum 2020,belum menikah,ada,32765,10000.0,keluarga,0,0,0,ya
9867,845932,antara 25-40 tahun,laki-laki,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.6794367277453127,tidak,sebelum 2020,menikah,ada,32765,8000.0,keluarga,5,1,2,tidak
9868,660046,antara 40-65 tahun,perempuan,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.4960261985675978,ya,sebelum 2020,menikah,ada,32765,7000.0,keluarga,6,2,3,tidak
9869,439623,antara 40-65 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.6683411524924924,ya,sebelum 2020,belum menikah,ada,10238,12000.0,keluarga,1,0,2,tidak
9870,914534,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,universitas,antara 1-2x UMR,,ya,setelah 2020,belum menikah,ada,10238,13000.0,keluarga,0,0,0,tidak
9871,287912,antara 25-40 tahun,laki-laki,antara 10-20 tahun,SMA,kurang dari UMR,0.2697816217222613,ya,sebelum 2020,belum menikah,ada,10238,11000.0,keluarga,3,0,2,tidak
9872,544652,antara 40-65 tahun,perempuan,antara 20-30 tahun,SMA,lebih dari 3x UMR,0.5012161027503177,ya,sebelum 2020,menikah,ada,10238,8000.0,keluarga,1,0,1,tidak
9873,475241,antara 40-65 tahun,laki-laki,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.6114806871138359,ya,setelah 2020,belum menikah,ada,21217,14000.0,keluarga,1,1,1,ya
9874,506593,antara 40-65 tahun,laki-laki,antara 20-30 tahun,SMA,antara 2-3x UMR,0.5221630077716441,tidak,setelah 2020,menikah,ada,10238,10000.0,sport,2,0,5,tidak
9875,925857,antara 40-65 tahun,laki-laki,kurang dari 10 tahun,tidak ada,antara 1-2x UMR,0.4193306622205509,tidak,sebelum 2020,menikah,ada,10238,12000.0,keluarga,0,0,0,ya
9876,253594,antara 25-40 tahun,laki-laki,antara 10-20 tahun,SMA,antara 1-2x UMR,0.3698699218943409,tidak,sebelum 2020,menikah,ada,32765,4000.0,keluarga,7,0,0,ya
9877,434244,antara 25-40 tahun,perempuan,kurang dari 10 tahun,SMA,antara 2-3x UMR,0.5590017940897738,ya,sebelum 2020,belum menikah,tidak ada,10238,17000.0,keluarga,0,0,0,tidak
9878,846310,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,kurang dari UMR,0.3207404346890468,tidak,sebelum 2020,belum menikah,ada,10238,10000.0,keluarga,0,0,0,ya
9879,681603,antara 25-40 tahun,laki-laki,antara 10-20 tahun,SMA,antara 1-2x UMR,0.3849691710608993,ya,sebelum 2020,belum menikah,ada,32765,7000.0,keluarga,4,0,1,tidak
9880,187838,antara 25-40 tahun,perempuan,kurang dari 10 tahun,universitas,antara 2-3x UMR,0.6394231234866508,tidak,sebelum 2020,menikah,ada,10238,10000.0,keluarga,0,0,0,ya
9881,521892,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,tidak ada,antara 1-2x UMR,,tidak,sebelum 2020,belum menikah,tidak ada,10238,18000.0,keluarga,0,0,0,ya
9882,407731,antara 25-40 tahun,perempuan,antara 10-20 tahun,tidak ada,kurang dari UMR,0.3298050248717038,ya,sebelum 2020,menikah,tidak ada,10238,10000.0,keluarga,3,0,0,tidak
9883,585246,antara 25-40 tahun,laki-laki,kurang dari 10 tahun,tidak ada,kurang dari UMR,0.4654753521335883,ya,sebelum 2020,belum menikah,tidak ada,10238,14000.0,keluarga,0,0,0,tidak
9884,695435,antara 25-40 tahun,perempuan,kurang dari 10 tahun,SMA,antara 2-3x UMR,0.5374556635201865,ya,sebelum 2020,menikah,ada,92101,10000.0,sport,0,0,0,ya
9885,894135,antara 25-40 tahun,laki-laki,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.4670944743476774,ya,setelah 2020,menikah,ada,32765,6000.0,keluarga,2,1,2,tidak
9886,417486,lebih dari 65 tahun,perempuan,antara 20-30 tahun,SMA,lebih dari 3x UMR,0.7861047483136375,ya,sebelum 2020,menikah,ada,10238,13000.0,keluarga,1,1,0,tidak
9887,370353,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,SMA,antara 1-2x UMR,0.4879977774283266,ya,sebelum 2020,menikah,ada,10238,11000.0,keluarga,0,0,0,tidak
9888,570272,antara 25-40 tahun,laki-laki,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.505754450734344,ya,setelah 2020,menikah,ada,10238,13000.0,keluarga,1,0,0,tidak
9889,647712,antara 40-65 tahun,laki-laki,antara 20-30 tahun,SMA,antara 1-2x UMR,0.5840579701713801,ya,sebelum 2020,belum menikah,tidak ada,10238,13000.0,keluarga,2,0,5,tidak
9890,951557,antara 40-65 tahun,perempuan,antara 20-30 tahun,SMA,antara 2-3x UMR,0.4762230188174785,ya,sebelum 2020,menikah,ada,10238,10000.0,keluarga,1,0,0,tidak
9891,21512,antara 25-40 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.5188882562309625,ya,setelah 2020,menikah,ada,10238,9000.0,keluarga,0,0,1,tidak
9892,26625,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,universitas,kurang dari UMR,0.5207603742973385,tidak,sebelum 2020,menikah,ada,32765,,keluarga,0,0,0,ya
9893,435829,antara 25-40 tahun,perempuan,antara 10-20 tahun,SMA,antara 1-2x UMR,0.6440329844790397,ya,sebelum 2020,menikah,ada,10238,10000.0,keluarga,0,0,1,tidak
9894,31713,lebih dari 65 tahun,perempuan,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.5943375571086068,ya,sebelum 2020,menikah,ada,92101,9000.0,keluarga,0,1,0,tidak
9895,736754,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,tidak ada,antara 1-2x UMR,0.3260878780486413,ya,setelah 2020,belum menikah,tidak ada,10238,17000.0,keluarga,0,0,0,ya
9896,532264,antara 40-65 tahun,laki-laki,antara 20-30 tahun,SMA,lebih dari 3x UMR,0.6518556832704588,tidak,setelah 2020,menikah,ada,92101,,keluarga,4,1,5,tidak
9897,150597,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,kurang dari UMR,0.2083967662348418,tidak,sebelum 2020,belum menikah,tidak ada,10238,15000.0,keluarga,0,0,0,ya
9898,808305,antara 40-65 tahun,perempuan,kurang dari 10 tahun,SMA,antara 2-3x UMR,0.5716539504380291,ya,setelah 2020,menikah,ada,10238,10000.0,keluarga,0,0,0,tidak
9899,952096,lebih dari 65 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.6234237531436093,ya,sebelum 2020,belum menikah,ada,32765,7000.0,keluarga,2,1,1,tidak
9900,255243,antara 40-65 tahun,perempuan,antara 20-30 tahun,universitas,lebih dari 3x UMR,,ya,setelah 2020,belum menikah,ada,10238,13000.0,keluarga,2,0,1,tidak
9901,71232,antara 25-40 tahun,perempuan,kurang dari 10 tahun,tidak ada,antara 1-2x UMR,,ya,sebelum 2020,belum menikah,tidak ada,10238,13000.0,keluarga,0,0,0,ya
9902,429521,lebih dari 65 tahun,laki-laki,antara 10-20 tahun,SMA,lebih dari 3x UMR,,ya,sebelum 2020,menikah,ada,10238,12000.0,keluarga,3,1,3,tidak
9903,408174,antara 25-40 tahun,laki-laki,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.6701415655540297,ya,setelah 2020,menikah,ada,10238,11000.0,keluarga,1,2,2,tidak
9904,551604,lebih dari 65 tahun,laki-laki,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.6100062530166586,ya,setelah 2020,menikah,ada,10238,13000.0,keluarga,4,1,6,tidak
9905,527258,antara 25-40 tahun,laki-laki,antara 10-20 tahun,SMA,antara 1-2x UMR,0.4694174843654393,ya,sebelum 2020,menikah,ada,32765,11000.0,keluarga,4,2,0,tidak
9906,88209,antara 40-65 tahun,laki-laki,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.4718698437579043,ya,setelah 2020,menikah,ada,32765,6000.0,keluarga,0,0,0,ya
9907,107501,lebih dari 65 tahun,perempuan,lebih dari 30 tahun,SMA,lebih dari 3x UMR,,ya,setelah 2020,menikah,ada,10238,7000.0,keluarga,1,0,3,tidak
9908,920333,antara 25-40 tahun,laki-laki,antara 10-20 tahun,universitas,antara 1-2x UMR,0.3680351400567729,tidak,sebelum 2020,menikah,tidak ada,10238,,keluarga,0,0,0,ya
9909,371426,antara 25-40 tahun,perempuan,kurang dari 10 tahun,SMA,antara 2-3x UMR,0.4453243532193456,ya,sebelum 2020,belum menikah,tidak ada,10238,20000.0,keluarga,0,0,0,ya
9910,980484,antara 40-65 tahun,laki-laki,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.4994438828585013,ya,sebelum 2020,menikah,ada,10238,12000.0,keluarga,0,0,0,ya
9911,87771,antara 40-65 tahun,laki-laki,antara 10-20 tahun,SMA,antara 2-3x UMR,0.3606896486687273,tidak,setelah 2020,menikah,ada,10238,10000.0,keluarga,1,0,1,tidak
9912,481291,lebih dari 65 tahun,laki-laki,kurang dari 10 tahun,SMA,lebih dari 3x UMR,0.6782368413012284,ya,setelah 2020,menikah,ada,10238,10000.0,keluarga,0,0,0,tidak
9913,462016,lebih dari 65 tahun,perempuan,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.5106032557850538,ya,setelah 2020,menikah,ada,10238,13000.0,keluarga,3,0,3,tidak
9914,792966,lebih dari 65 tahun,perempuan,antara 10-20 tahun,tidak ada,antara 2-3x UMR,0.5687019891446795,ya,sebelum 2020,belum menikah,ada,32765,9000.0,keluarga,2,0,0,tidak
9915,517451,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,universitas,antara 2-3x UMR,0.4852795231118352,ya,sebelum 2020,belum menikah,tidak ada,10238,10000.0,keluarga,0,0,0,ya
9916,419527,antara 25-40 tahun,perempuan,antara 10-20 tahun,SMA,lebih dari 3x UMR,0.6708348740013614,ya,sebelum 2020,menikah,ada,10238,9000.0,keluarga,0,2,0,tidak
9917,437044,antara 40-65 tahun,laki-laki,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.575874058444159,tidak,setelah 2020,belum menikah,tidak ada,10238,14000.0,keluarga,0,0,0,ya
9918,552420,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,universitas,antara 2-3x UMR,0.7079130110405141,ya,sebelum 2020,menikah,ada,10238,8000.0,keluarga,0,0,0,tidak
9919,764088,antara 40-65 tahun,perempuan,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.46994237748042,ya,sebelum 2020,menikah,ada,10238,12000.0,keluarga,2,0,6,tidak
9920,817893,antara 40-65 tahun,perempuan,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.6404262676947586,ya,sebelum 2020,belum menikah,tidak ada,10238,12000.0,keluarga,0,0,0,tidak
9921,683584,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,tidak ada,antara 2-3x UMR,0.6225215390467763,ya,sebelum 2020,belum menikah,tidak ada,32765,,keluarga,0,0,0,ya
9922,855335,antara 40-65 tahun,perempuan,kurang dari 10 tahun,SMA,antara 2-3x UMR,0.3396040499784701,ya,sebelum 2020,menikah,ada,32765,7000.0,keluarga,0,0,0,ya
9923,989505,lebih dari 65 tahun,perempuan,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.6582218907144254,ya,sebelum 2020,menikah,ada,10238,11000.0,keluarga,0,1,2,tidak
9924,112337,lebih dari 65 tahun,perempuan,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.6163289121884691,ya,setelah 2020,belum menikah,ada,10238,,keluarga,0,0,0,tidak
9925,314883,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,SMA,antara 2-3x UMR,0.4578330530113018,ya,setelah 2020,belum menikah,tidak ada,32765,14000.0,keluarga,0,0,0,tidak
9926,601890,antara 25-40 tahun,laki-laki,kurang dari 10 tahun,SMA,antara 2-3x UMR,0.5049309453099293,ya,sebelum 2020,belum menikah,ada,10238,15000.0,keluarga,0,0,0,ya
9927,428842,antara 40-65 tahun,laki-laki,antara 20-30 tahun,SMA,lebih dari 3x UMR,0.5911186907463223,tidak,sebelum 2020,menikah,tidak ada,10238,,keluarga,3,2,1,tidak
9928,810819,lebih dari 65 tahun,laki-laki,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.4654514754475406,ya,setelah 2020,menikah,ada,10238,7000.0,keluarga,5,0,15,tidak
9929,4427,lebih dari 65 tahun,perempuan,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.7656372962624367,ya,sebelum 2020,menikah,ada,32765,6000.0,keluarga,6,0,1,tidak
9930,47344,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,kurang dari UMR,0.359395084763826,ya,sebelum 2020,menikah,tidak ada,10238,13000.0,keluarga,0,0,0,ya
9931,61277,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,universitas,antara 1-2x UMR,0.4594737866500293,ya,sebelum 2020,belum menikah,ada,10238,13000.0,keluarga,0,0,0,ya
9932,951242,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,SMA,antara 2-3x UMR,0.4643593160133928,ya,setelah 2020,menikah,ada,10238,13000.0,sport,0,0,0,tidak
9933,622631,antara 40-65 tahun,perempuan,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.5228435801363425,ya,sebelum 2020,menikah,tidak ada,10238,14000.0,keluarga,0,1,2,tidak
9934,949876,antara 40-65 tahun,laki-laki,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.5931025905321805,ya,sebelum 2020,belum menikah,ada,32765,6000.0,keluarga,12,0,2,tidak
9935,854096,lebih dari 65 tahun,perempuan,antara 20-30 tahun,universitas,lebih dari 3x UMR,,ya,setelah 2020,menikah,ada,10238,10000.0,keluarga,0,0,1,tidak
9936,812070,antara 25-40 tahun,perempuan,kurang dari 10 tahun,universitas,antara 2-3x UMR,0.4700051360478614,tidak,sebelum 2020,belum menikah,tidak ada,10238,13000.0,keluarga,0,0,0,ya
9937,821863,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,tidak ada,kurang dari UMR,0.4207719261909123,tidak,sebelum 2020,belum menikah,ada,10238,13000.0,keluarga,0,0,0,ya
9938,337351,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,universitas,antara 2-3x UMR,0.5208472124581596,ya,setelah 2020,belum menikah,ada,92101,12000.0,keluarga,0,0,0,tidak
9939,192205,antara 40-65 tahun,laki-laki,antara 20-30 tahun,tidak ada,antara 1-2x UMR,0.3489035295310353,ya,sebelum 2020,menikah,ada,10238,9000.0,keluarga,4,2,2,tidak
9940,492855,antara 25-40 tahun,laki-laki,antara 10-20 tahun,tidak ada,kurang dari UMR,0.3197847735270822,tidak,sebelum 2020,menikah,ada,10238,11000.0,keluarga,2,0,2,tidak
9941,634176,antara 40-65 tahun,laki-laki,antara 20-30 tahun,SMA,antara 2-3x UMR,0.3714854162402074,ya,sebelum 2020,menikah,ada,10238,,keluarga,3,0,5,tidak
9942,155646,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,tidak ada,kurang dari UMR,0.3352729190935729,tidak,sebelum 2020,belum menikah,tidak ada,10238,17000.0,keluarga,0,0,0,ya
9943,819295,lebih dari 65 tahun,laki-laki,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.4694318827830418,ya,setelah 2020,menikah,ada,10238,7000.0,sport,14,0,5,tidak
9944,943754,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,tidak ada,antara 1-2x UMR,0.5224226279932157,tidak,sebelum 2020,belum menikah,tidak ada,32765,12000.0,keluarga,0,0,0,ya
9945,378977,antara 40-65 tahun,perempuan,antara 10-20 tahun,tidak ada,antara 2-3x UMR,0.547224530238038,ya,sebelum 2020,menikah,ada,10238,10000.0,keluarga,4,1,2,tidak
9946,541880,antara 25-40 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.4646494876993852,tidak,sebelum 2020,menikah,ada,10238,10000.0,keluarga,1,0,1,tidak
9947,661932,antara 40-65 tahun,laki-laki,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.6261446378547981,ya,sebelum 2020,menikah,ada,10238,9000.0,keluarga,3,0,4,tidak
9948,723433,lebih dari 65 tahun,perempuan,antara 10-20 tahun,SMA,lebih dari 3x UMR,0.430980325123681,tidak,setelah 2020,menikah,ada,10238,11000.0,keluarga,0,0,2,tidak
9949,758417,lebih dari 65 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.7825371105736847,ya,sebelum 2020,menikah,ada,10238,16000.0,keluarga,0,0,1,tidak
9950,89633,antara 40-65 tahun,perempuan,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.7005824087005094,ya,setelah 2020,menikah,ada,32765,,keluarga,3,2,2,tidak
9951,224745,lebih dari 65 tahun,perempuan,lebih dari 30 tahun,SMA,antara 2-3x UMR,0.5847134432997393,ya,setelah 2020,menikah,ada,32765,7000.0,keluarga,5,2,0,tidak
9952,870405,antara 40-65 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,,ya,setelah 2020,menikah,ada,32765,5000.0,keluarga,1,0,0,tidak
9953,257575,antara 40-65 tahun,laki-laki,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.48391741031277,ya,sebelum 2020,menikah,tidak ada,10238,14000.0,keluarga,3,0,2,tidak
9954,417843,antara 40-65 tahun,perempuan,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.6349270821717167,ya,setelah 2020,menikah,ada,10238,15000.0,keluarga,0,2,0,tidak
9955,218173,lebih dari 65 tahun,perempuan,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.5545891740790019,ya,setelah 2020,menikah,ada,10238,11000.0,keluarga,0,0,0,tidak
9956,70825,antara 25-40 tahun,laki-laki,antara 10-20 tahun,universitas,antara 1-2x UMR,0.3073989670619784,ya,sebelum 2020,belum menikah,tidak ada,10238,14000.0,keluarga,3,0,0,tidak
9957,341815,antara 25-40 tahun,laki-laki,kurang dari 10 tahun,SMA,antara 2-3x UMR,0.6595476700729209,tidak,sebelum 2020,menikah,ada,10238,,keluarga,0,0,0,tidak
9958,759577,antara 40-65 tahun,laki-laki,antara 20-30 tahun,SMA,antara 1-2x UMR,0.4379041892640281,ya,sebelum 2020,menikah,ada,10238,15000.0,sport,4,2,4,tidak
9959,163840,antara 40-65 tahun,laki-laki,antara 20-30 tahun,tidak ada,kurang dari UMR,0.2039498393815561,tidak,sebelum 2020,belum menikah,ada,10238,,keluarga,2,1,2,ya
9960,211053,antara 40-65 tahun,perempuan,antara 10-20 tahun,tidak ada,lebih dari 3x UMR,0.5397723365410408,tidak,setelah 2020,belum menikah,ada,10238,11000.0,keluarga,0,0,0,tidak
9961,699039,antara 25-40 tahun,laki-laki,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.5473676447778713,ya,sebelum 2020,menikah,tidak ada,32765,11000.0,keluarga,7,1,0,tidak
9962,479267,antara 25-40 tahun,laki-laki,antara 10-20 tahun,SMA,antara 1-2x UMR,0.2835499981405837,ya,sebelum 2020,menikah,tidak ada,10238,11000.0,keluarga,4,0,0,tidak
9963,818496,antara 40-65 tahun,perempuan,kurang dari 10 tahun,tidak ada,antara 1-2x UMR,0.3849335152383037,tidak,sebelum 2020,belum menikah,ada,10238,10000.0,keluarga,0,0,0,ya
9964,456628,antara 25-40 tahun,laki-laki,antara 10-20 tahun,universitas,antara 1-2x UMR,0.4911505233399931,tidak,sebelum 2020,belum menikah,ada,10238,11000.0,keluarga,2,0,1,ya
9965,369647,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,universitas,antara 2-3x UMR,0.4088759086346603,ya,sebelum 2020,belum menikah,tidak ada,10238,18000.0,keluarga,0,0,0,ya
9966,40708,antara 25-40 tahun,laki-laki,kurang dari 10 tahun,universitas,antara 2-3x UMR,0.4426275807536748,tidak,sebelum 2020,menikah,ada,10238,11000.0,keluarga,0,0,0,ya
9967,27406,antara 25-40 tahun,perempuan,antara 10-20 tahun,SMA,antara 2-3x UMR,,tidak,sebelum 2020,belum menikah,tidak ada,92101,13000.0,keluarga,1,0,0,tidak
9968,484899,antara 25-40 tahun,laki-laki,antara 10-20 tahun,tidak ada,antara 1-2x UMR,0.3779978092118555,tidak,sebelum 2020,menikah,ada,10238,6000.0,keluarga,0,0,4,ya
9969,355304,antara 40-65 tahun,laki-laki,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.5458554706287139,ya,sebelum 2020,menikah,ada,32765,,keluarga,12,2,0,tidak
9970,883142,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,universitas,antara 2-3x UMR,0.3680087055804523,ya,sebelum 2020,menikah,tidak ada,32765,12000.0,keluarga,0,0,0,ya
9971,420176,antara 25-40 tahun,laki-laki,antara 10-20 tahun,tidak ada,antara 1-2x UMR,0.5439834760370996,ya,sebelum 2020,menikah,ada,10238,11000.0,keluarga,1,0,0,tidak
